map,resource,listOfLatLong,tame,listOfLatLong_tame,hiddenBaseLocation,listOfLatLong_base,waterBaseLocation,listOfLatLong_waterBase,caveLocation,listOfLatLong_cave,dropLocation,listOfLatLong_drop,probableEnemyLocation,listOfLatLong_enemy,obeliskLocation,listOfLatLong_obelisk
Genesis2,Resource0,[(89,23), (73,25), (49,19), (25,57), (85,6), (73,50), (48,53), (19,9), (90,48), (89,32)],Tame0,[(38,43), (5,18), (89,30), (68,74), (2,6), (39,72), (36,34), (5,30), (6,40), (48,80)],Base0,[(33,53), (2,5), (41,13), (74,58), (56,56), (18,26), (42,1), (51,73), (84,48), (86,29)],Water0,[(33,30), (78,88), (37,36), (62,20), (89,31), (25,49), (61,14), (19,20), (82,4), (2,1)],Cave0,[(45,42), (27,12), (32,5), (82,74), (79,65), (40,25), (56,54), (32,32), (9,38), (6,7)],Drop0,[(1,39), (43,38), (75,1), (73,44), (67,4), (40,15), (15,84), (76,68), (67,83), (66,44)],Enemy0,[(33,25), (44,5), (34,64), (18,51), (8,16), (47,77), (25,80), (34,70), (74,72), (37,73)],Obelisk0,[(72,8), (69,3), (41,25), (83,78), (19,53), (90,45), (58,47), (68,20), (82,51), (90,32)]
Genesis2,Resource1,[(26,18), (12,29), (43,32), (54,1), (88,10), (11,27), (31,24), (45,67), (80,84), (33,42)],Tame1,[(41,52), (78,86), (67,40), (9,87), (58,56), (43,58), (61,64), (86,37), (33,29), (73,33)],Base1,[(70,67), (43,63), (31,16), (20,19), (40,21), (68,20), (69,76), (38,36), (7,23), (88,88)],Water1,[(56,51), (65,81), (29,18), (33,1), (64,54), (62,27), (63,34), (17,61), (15,62), (41,14)],Cave1,[(32,54), (56,70), (66,9), (51,19), (14,17), (69,78), (83,58), (59,72), (68,7), (31,77)],Drop1,[(33,41), (84,48), (14,17), (40,69), (87,63), (1,81), (79,2), (90,70), (54,62), (42,85)],Enemy1,[(40,67), (2,2), (56,71), (63,71), (47,24), (53,38), (36,41), (59,3), (77,50), (64,79)],Obelisk1,[(44,36), (24,75), (44,11), (54,8), (67,76), (52,73), (36,75), (27,58), (85,46), (59,46)]
Genesis2,Resource2,[(70,25), (52,20), (59,54), (18,70), (81,71), (4,68), (75,52), (3,41), (41,54), (64,4)],Tame2,[(50,57), (57,56), (4,48), (44,83), (86,31), (57,82), (50,59), (87,15), (26,10), (6,61)],Base2,[(30,88), (33,46), (27,36), (48,18), (76,78), (38,4), (53,29), (69,40), (23,75), (73,68)],Water2,[(17,15), (37,49), (2,25), (82,57), (90,7), (17,16), (27,32), (54,77), (42,8), (36,24)],Cave2,[(75,30), (32,62), (72,62), (7,62), (71,68), (31,36), (39,52), (16,25), (35,33), (40,70)],Drop2,[(72,16), (74,57), (58,21), (43,86), (73,58), (23,5), (22,58), (79,84), (66,16), (85,2)],Enemy2,[(23,46), (61,51), (26,11), (34,28), (22,30), (69,21), (72,50), (51,66), (13,1), (45,47)],Obelisk2,[(16,8), (31,4), (82,24), (58,14), (17,76), (34,14), (32,69), (86,60), (70,41), (11,29)]
Genesis2,Resource3,[(84,89), (15,48), (67,86), (45,49), (72,20), (34,9), (30,62), (29,4), (46,29), (9,32)],Tame3,[(7,77), (13,38), (6,83), (74,77), (5,60), (52,72), (17,79), (62,18), (24,29), (51,41)],Base3,[(16,25), (18,33), (41,66), (48,57), (85,75), (80,51), (44,33), (89,73), (39,73), (27,19)],Water3,[(89,47), (52,2), (73,81), (40,35), (64,42), (38,3), (40,23), (79,58), (77,85), (30,68)],Cave3,[(69,33), (32,86), (64,76), (57,47), (18,22), (49,37), (25,71), (67,48), (52,83), (52,12)],Drop3,[(86,42), (40,48), (67,68), (10,31), (46,46), (55,89), (89,50), (7,27), (50,36), (62,47)],Enemy3,[(78,28), (84,28), (14,25), (85,24), (75,24), (51,61), (43,89), (60,72), (28,22), (90,61)],Obelisk3,[(80,5), (38,86), (5,1), (60,42), (51,48), (88,54), (74,46), (15,34), (89,13), (19,74)]
Genesis2,Resource4,[(43,66), (55,68), (17,15), (37,87), (80,37), (67,37), (72,5), (2,78), (80,15), (8,72)],Tame4,[(20,88), (49,9), (20,79), (11,73), (43,54), (23,75), (51,79), (71,60), (8,31), (80,2)],Base4,[(9,56), (42,86), (12,57), (11,4), (13,58), (58,75), (71,51), (35,55), (52,89), (78,85)],Water4,[(66,18), (4,48), (80,82), (76,46), (10,70), (14,18), (4,57), (62,78), (87,27), (60,31)],Cave4,[(34,56), (48,40), (26,71), (78,2), (68,12), (29,70), (23,7), (55,66), (28,70), (52,7)],Drop4,[(80,25), (76,12), (64,58), (9,14), (39,35), (51,53), (40,12), (83,36), (76,19), (25,3)],Enemy4,[(48,44), (77,4), (27,7), (20,58), (42,49), (65,30), (57,12), (35,83), (48,35), (24,46)],Obelisk4,[(21,14), (56,32), (87,69), (28,11), (90,79), (50,18), (73,67), (69,26), (62,72), (46,1)]
Genesis2,Resource5,[(54,3), (70,38), (18,40), (52,24), (30,85), (84,41), (37,46), (16,43), (13,52), (75,45)],Tame5,[(64,43), (14,58), (45,36), (82,52), (64,79), (16,59), (58,52), (80,61), (86,86), (84,67)],Base5,[(18,65), (70,45), (64,58), (82,78), (7,45), (34,17), (21,50), (68,70), (28,49), (70,24)],Water5,[(23,10), (84,30), (45,21), (20,69), (83,88), (43,21), (82,71), (12,80), (62,40), (44,26)],Cave5,[(48,43), (23,53), (76,66), (7,81), (53,8), (28,71), (87,15), (43,80), (47,4), (22,87)],Drop5,[(34,13), (12,9), (45,18), (51,52), (65,5), (69,36), (61,5), (72,84), (42,31), (78,31)],Enemy5,[(43,70), (39,27), (14,25), (13,29), (54,4), (1,73), (41,38), (36,58), (84,46), (38,75)],Obelisk5,[(80,79), (14,35), (70,81), (21,2), (32,4), (2,9), (64,35), (17,58), (3,15), (81,88)]
Genesis2,Resource6,[(34,35), (38,17), (76,22), (42,29), (24,13), (68,76), (68,4), (75,11), (72,77), (32,39)],Tame6,[(64,55), (62,69), (41,56), (56,24), (37,37), (4,24), (58,31), (36,10), (58,82), (31,86)],Base6,[(8,49), (78,78), (2,78), (81,70), (17,43), (3,1), (19,89), (69,71), (10,82), (87,77)],Water6,[(38,75), (5,11), (89,87), (69,15), (69,25), (20,67), (8,39), (13,79), (90,52), (26,55)],Cave6,[(71,30), (40,35), (18,11), (8,78), (30,82), (77,20), (39,37), (35,28), (77,49), (62,48)],Drop6,[(5,47), (90,65), (62,87), (49,73), (76,29), (41,70), (19,17), (30,88), (34,10), (18,4)],Enemy6,[(86,18), (3,66), (45,47), (48,88), (90,90), (56,35), (20,79), (90,35), (34,90), (15,28)],Obelisk6,[(90,66), (10,65), (64,83), (19,21), (2,13), (5,26), (29,11), (13,51), (28,60), (8,12)]
Genesis2,Resource7,[(54,34), (14,69), (20,30), (73,15), (50,37), (42,70), (43,53), (47,31), (89,70), (33,3)],Tame7,[(18,15), (89,14), (38,40), (89,9), (2,9), (41,27), (52,77), (36,23), (85,21), (69,50)],Base7,[(81,60), (25,51), (67,88), (56,37), (12,64), (34,13), (73,30), (24,73), (79,59), (43,31)],Water7,[(69,57), (25,67), (70,62), (37,24), (33,61), (16,15), (25,4), (89,36), (71,86), (60,45)],Cave7,[(36,60), (2,28), (10,73), (73,21), (52,70), (51,71), (24,10), (28,83), (38,21), (12,77)],Drop7,[(66,31), (19,10), (22,50), (72,28), (5,52), (29,61), (87,33), (31,64), (29,10), (15,42)],Enemy7,[(25,32), (64,22), (7,5), (54,25), (7,25), (10,23), (68,43), (67,55), (18,8), (53,37)],Obelisk7,[(5,66), (15,71), (30,2), (68,72), (16,60), (4,76), (27,27), (63,7), (18,65), (34,87)]
Genesis2,Resource8,[(27,88), (65,13), (20,11), (47,20), (17,59), (28,32), (76,30), (70,78), (60,17), (31,35)],Tame8,[(79,57), (8,90), (74,65), (13,27), (87,5), (81,45), (83,37), (34,80), (29,51), (13,26)],Base8,[(83,34), (61,10), (33,67), (25,66), (77,89), (11,15), (36,33), (23,34), (29,90), (70,26)],Water8,[(70,63), (19,30), (18,45), (39,83), (4,16), (40,17), (59,51), (83,77), (6,29), (44,83)],Cave8,[(26,58), (64,42), (57,79), (51,12), (14,31), (78,11), (36,24), (84,37), (10,33), (74,38)],Drop8,[(88,27), (67,73), (28,9), (68,86), (48,70), (42,68), (75,49), (88,87), (71,65), (17,76)],Enemy8,[(56,66), (64,2), (33,16), (9,32), (36,31), (33,58), (87,24), (90,17), (78,5), (70,66)],Obelisk8,[(70,48), (42,56), (42,7), (86,13), (26,32), (3,4), (21,84), (79,11), (29,14), (40,89)]
Genesis2,Resource9,[(87,15), (90,52), (81,38), (17,63), (74,32), (51,59), (60,46), (53,61), (82,26), (26,76)],Tame9,[(78,21), (81,13), (4,44), (26,50), (28,54), (71,39), (45,36), (67,67), (66,59), (48,40)],Base9,[(22,37), (66,45), (63,66), (42,7), (27,36), (22,68), (68,45), (86,37), (36,17), (2,78)],Water9,[(89,36), (32,48), (18,10), (84,81), (32,37), (60,33), (80,66), (33,57), (17,82), (77,36)],Cave9,[(2,45), (17,20), (65,69), (36,75), (32,42), (86,5), (53,58), (35,59), (3,13), (77,58)],Drop9,[(85,9), (64,22), (74,44), (26,59), (37,40), (12,24), (71,73), (38,81), (87,17), (20,20)],Enemy9,[(66,17), (31,62), (15,86), (16,55), (63,83), (7,2), (28,1), (36,9), (56,10), (35,63)],Obelisk9,[(37,5), (57,81), (44,17), (83,6), (50,8), (77,28), (31,28), (2,40), (37,7), (2,10)]
