map,resource,listOfLatLong,tame,listOfLatLong_tame,hiddenBaseLocation,listOfLatLong_base,waterBaseLocation,listOfLatLong_waterBase,caveLocation,listOfLatLong_cave,dropLocation,listOfLatLong_drop,probableEnemyLocation,listOfLatLong_enemy,obeliskLocation,listOfLatLong_obelisk
Fjordur,Resource0,[(58,14), (77,35), (39,22), (5,64), (6,39), (25,32), (2,51), (19,62), (42,59), (11,60)],Tame0,[(76,4), (60,20), (59,86), (18,31), (28,60), (33,89), (40,5), (55,45), (71,27), (80,86)],Base0,[(38,29), (13,10), (58,17), (18,7), (24,20), (88,14), (52,87), (29,29), (72,24), (54,85)],Water0,[(24,75), (55,60), (89,8), (71,74), (21,19), (76,72), (68,56), (71,89), (1,20), (83,41)],Cave0,[(52,83), (80,44), (56,89), (73,59), (20,24), (47,44), (29,1), (42,8), (25,90), (29,20)],Drop0,[(41,35), (22,26), (69,79), (80,55), (42,17), (74,35), (19,19), (41,42), (2,87), (17,8)],Enemy0,[(66,17), (53,83), (29,60), (46,3), (32,59), (36,58), (42,87), (65,70), (69,58), (10,63)],Obelisk0,[(18,5), (17,9), (76,79), (78,16), (47,90), (76,9), (7,10), (69,5), (29,4), (27,66)]
Fjordur,Resource1,[(32,46), (85,6), (22,69), (11,52), (15,82), (67,13), (45,90), (16,74), (64,86), (89,74)],Tame1,[(45,23), (31,73), (28,76), (87,89), (8,49), (27,35), (72,70), (43,46), (48,82), (31,33)],Base1,[(75,77), (15,57), (59,90), (54,73), (51,56), (26,84), (68,69), (85,54), (47,10), (60,18)],Water1,[(25,17), (66,40), (76,38), (57,32), (5,60), (86,78), (18,35), (74,49), (78,1), (76,40)],Cave1,[(57,19), (72,42), (60,39), (60,8), (13,67), (64,33), (81,90), (64,32), (58,1), (9,76)],Drop1,[(88,61), (38,14), (52,47), (38,23), (39,26), (42,15), (54,19), (86,41), (54,61), (59,45)],Enemy1,[(65,56), (70,27), (42,4), (27,1), (75,54), (48,74), (6,52), (18,89), (42,1), (90,9)],Obelisk1,[(76,37), (19,59), (60,75), (18,4), (63,89), (23,74), (38,46), (60,23), (21,56), (24,16)]
Fjordur,Resource2,[(40,83), (49,13), (44,19), (45,33), (55,8), (13,63), (58,81), (1,68), (75,21), (32,70)],Tame2,[(38,50), (61,76), (60,50), (57,46), (34,34), (64,15), (60,90), (35,17), (53,60), (89,16)],Base2,[(29,90), (50,1), (53,63), (19,37), (45,22), (37,39), (87,36), (11,26), (53,53), (85,23)],Water2,[(55,13), (51,70), (61,14), (30,24), (43,74), (74,7), (38,79), (83,28), (43,15), (11,74)],Cave2,[(68,25), (61,42), (37,27), (33,26), (59,6), (7,77), (54,35), (40,37), (24,15), (21,35)],Drop2,[(83,77), (9,23), (14,47), (56,72), (48,15), (89,53), (33,4), (71,83), (12,23), (32,83)],Enemy2,[(84,21), (67,71), (88,54), (90,36), (70,8), (52,83), (54,62), (8,59), (30,11), (7,56)],Obelisk2,[(81,81), (48,55), (30,15), (33,55), (34,44), (89,65), (30,13), (43,87), (59,78), (26,17)]
Fjordur,Resource3,[(73,39), (52,36), (50,34), (77,25), (32,70), (61,68), (88,39), (75,21), (51,61), (7,42)],Tame3,[(3,75), (48,39), (24,12), (45,24), (15,4), (25,28), (77,50), (53,67), (12,90), (63,41)],Base3,[(39,13), (46,5), (11,16), (26,50), (3,69), (22,28), (30,60), (38,75), (71,72), (86,14)],Water3,[(35,42), (9,16), (11,67), (37,75), (90,65), (38,84), (7,18), (16,68), (82,59), (81,82)],Cave3,[(81,32), (58,75), (47,31), (66,9), (62,37), (24,2), (82,20), (29,83), (2,65), (46,16)],Drop3,[(32,85), (87,27), (5,65), (71,67), (64,59), (25,4), (1,22), (52,20), (25,84), (12,62)],Enemy3,[(22,15), (66,43), (29,62), (24,49), (77,75), (24,63), (51,77), (37,22), (61,59), (58,26)],Obelisk3,[(28,11), (26,7), (63,41), (77,44), (56,17), (88,80), (7,14), (78,78), (9,59), (66,78)]
Fjordur,Resource4,[(22,17), (51,33), (44,23), (84,87), (67,83), (9,50), (31,78), (89,50), (68,13), (62,68)],Tame4,[(46,43), (38,33), (81,58), (62,3), (11,5), (67,48), (62,41), (44,68), (14,76), (13,59)],Base4,[(31,11), (75,26), (14,11), (29,36), (10,67), (68,88), (7,37), (85,19), (49,65), (58,68)],Water4,[(51,53), (17,66), (46,31), (86,35), (21,67), (89,85), (58,26), (80,49), (51,1), (15,25)],Cave4,[(6,71), (89,37), (19,52), (3,80), (5,38), (26,66), (25,25), (80,14), (63,34), (46,50)],Drop4,[(70,7), (22,69), (85,70), (72,81), (35,2), (76,43), (65,36), (22,71), (62,23), (79,71)],Enemy4,[(3,33), (81,6), (35,19), (60,4), (55,10), (68,82), (11,32), (55,15), (2,63), (58,69)],Obelisk4,[(70,22), (56,12), (20,5), (42,22), (21,57), (31,68), (2,6), (28,8), (2,60), (2,45)]
Fjordur,Resource5,[(81,9), (14,37), (65,67), (54,8), (24,23), (27,75), (11,53), (72,52), (25,29), (23,61)],Tame5,[(56,38), (42,12), (52,82), (48,41), (40,74), (74,84), (58,12), (16,23), (72,26), (46,10)],Base5,[(79,38), (40,57), (36,4), (90,14), (86,3), (26,49), (21,11), (76,74), (45,65), (84,34)],Water5,[(45,83), (77,76), (89,74), (69,43), (55,34), (53,69), (38,65), (55,38), (24,43), (54,47)],Cave5,[(16,48), (24,86), (63,54), (13,15), (82,88), (15,7), (59,76), (54,67), (82,20), (53,36)],Drop5,[(16,33), (4,49), (84,25), (74,72), (50,86), (35,51), (46,88), (64,17), (55,25), (22,36)],Enemy5,[(17,85), (23,9), (35,23), (69,56), (84,64), (16,25), (15,11), (71,23), (64,36), (58,90)],Obelisk5,[(55,50), (68,24), (7,42), (7,12), (75,55), (45,45), (43,11), (5,75), (51,3), (89,74)]
Fjordur,Resource6,[(14,61), (14,57), (80,12), (83,75), (80,6), (63,44), (48,69), (21,43), (49,87), (37,22)],Tame6,[(41,47), (77,11), (89,53), (21,16), (41,12), (18,22), (46,73), (42,66), (84,70), (52,1)],Base6,[(33,67), (42,70), (31,66), (44,28), (75,53), (13,90), (20,33), (85,8), (69,84), (7,46)],Water6,[(88,30), (50,16), (51,64), (36,56), (28,21), (62,53), (69,11), (47,90), (67,48), (16,32)],Cave6,[(83,87), (55,86), (11,61), (86,82), (56,17), (35,65), (49,16), (49,1), (77,25), (46,54)],Drop6,[(70,85), (38,8), (17,26), (31,81), (9,54), (40,28), (50,73), (61,54), (57,5), (42,89)],Enemy6,[(11,21), (90,79), (49,46), (77,64), (45,33), (30,84), (14,34), (14,69), (61,59), (43,10)],Obelisk6,[(63,44), (84,50), (18,65), (2,13), (73,79), (15,4), (36,90), (12,86), (24,8), (24,88)]
Fjordur,Resource7,[(3,56), (50,53), (71,27), (36,69), (12,16), (9,36), (81,72), (14,42), (25,11), (11,64)],Tame7,[(89,89), (64,16), (77,36), (26,57), (84,78), (65,19), (15,21), (68,66), (24,60), (30,15)],Base7,[(73,80), (68,12), (18,41), (8,83), (67,56), (78,72), (88,87), (85,1), (47,45), (34,89)],Water7,[(70,20), (75,41), (10,64), (73,28), (80,84), (26,90), (37,90), (11,32), (82,57), (71,56)],Cave7,[(15,63), (24,68), (23,74), (66,85), (45,74), (15,62), (87,52), (43,36), (1,39), (50,46)],Drop7,[(46,75), (16,19), (36,56), (45,58), (28,4), (11,83), (55,79), (42,83), (51,88), (86,52)],Enemy7,[(87,58), (46,37), (20,35), (87,82), (43,89), (49,25), (8,27), (78,23), (46,34), (28,42)],Obelisk7,[(55,67), (65,81), (34,62), (42,31), (43,67), (29,37), (53,71), (36,46), (35,83), (24,55)]
Fjordur,Resource8,[(26,69), (14,14), (60,15), (46,8), (76,83), (55,69), (29,52), (1,40), (59,48), (65,81)],Tame8,[(71,67), (9,81), (51,69), (27,60), (80,87), (9,38), (46,46), (10,41), (21,65), (80,58)],Base8,[(12,68), (37,65), (60,49), (49,60), (56,86), (68,4), (20,49), (67,29), (89,56), (7,46)],Water8,[(36,7), (12,56), (28,89), (73,63), (27,4), (80,2), (19,8), (52,37), (63,46), (65,17)],Cave8,[(36,89), (74,60), (34,5), (1,84), (36,29), (82,72), (46,2), (87,66), (50,29), (87,82)],Drop8,[(37,63), (17,8), (24,35), (40,3), (11,26), (22,61), (31,89), (12,80), (3,55), (3,63)],Enemy8,[(3,17), (82,26), (12,27), (48,55), (77,4), (46,21), (71,40), (31,41), (78,5), (72,76)],Obelisk8,[(80,36), (65,67), (36,51), (70,33), (90,3), (31,78), (14,14), (59,50), (61,59), (45,24)]
Fjordur,Resource9,[(31,24), (3,7), (83,20), (21,90), (22,22), (53,20), (13,2), (33,66), (40,24), (37,85)],Tame9,[(40,29), (56,58), (11,47), (47,25), (43,63), (64,88), (33,21), (42,73), (69,81), (51,26)],Base9,[(25,9), (59,53), (66,69), (3,3), (87,13), (51,4), (90,20), (85,86), (8,15), (90,50)],Water9,[(47,76), (34,12), (73,18), (18,2), (11,69), (73,36), (67,62), (25,3), (32,46), (28,9)],Cave9,[(69,61), (43,63), (70,42), (45,1), (24,81), (12,40), (39,17), (71,17), (88,10), (42,15)],Drop9,[(5,81), (18,33), (76,44), (6,25), (87,68), (42,57), (12,9), (83,73), (77,90), (5,11)],Enemy9,[(51,28), (22,50), (29,16), (77,35), (76,45), (49,38), (90,22), (40,83), (28,34), (35,62)],Obelisk9,[(5,23), (87,80), (27,30), (43,90), (72,52), (32,61), (42,32), (54,27), (82,50), (14,48)]
