map,resource,listOfLatLong,tame,listOfLatLong_tame,hiddenBaseLocation,listOfLatLong_base,waterBaseLocation,listOfLatLong_waterBase,caveLocation,listOfLatLong_cave,dropLocation,listOfLatLong_drop,probableEnemyLocation,listOfLatLong_enemy,obeliskLocation,listOfLatLong_obelisk
CrystalIsles,Resource0,[(78,23), (79,51), (26,5), (36,60), (85,47), (59,4), (5,76), (1,22), (60,86), (16,39)],Tame0,[(83,43), (41,16), (37,7), (69,8), (60,78), (75,40), (62,12), (61,81), (11,28), (3,89)],Base0,[(48,34), (83,36), (30,46), (70,61), (88,4), (63,88), (31,23), (40,32), (57,13), (3,10)],Water0,[(11,75), (53,39), (29,21), (16,8), (67,48), (84,27), (20,77), (21,33), (84,57), (19,82)],Cave0,[(67,14), (6,65), (2,84), (26,61), (72,39), (89,67), (82,78), (57,15), (28,55), (32,16)],Drop0,[(1,6), (41,65), (45,85), (67,32), (7,40), (61,8), (7,18), (68,85), (31,26), (83,38)],Enemy0,[(18,58), (72,57), (67,73), (74,29), (58,55), (62,38), (60,87), (60,72), (35,72), (51,8)],Obelisk0,[(90,48), (20,24), (58,43), (71,57), (79,2), (65,63), (54,28), (50,63), (88,39), (48,52)]
CrystalIsles,Resource1,[(31,70), (78,56), (71,20), (20,8), (37,70), (79,33), (50,79), (35,82), (19,90), (71,56)],Tame1,[(40,3), (9,37), (7,38), (47,82), (45,39), (35,23), (48,74), (5,53), (68,43), (34,53)],Base1,[(44,82), (40,2), (52,9), (24,55), (23,75), (51,48), (8,73), (35,11), (90,10), (36,78)],Water1,[(18,20), (8,36), (52,31), (65,44), (42,7), (78,5), (85,35), (79,25), (16,34), (29,25)],Cave1,[(50,38), (34,60), (67,32), (5,77), (2,63), (41,32), (67,3), (28,22), (52,89), (52,54)],Drop1,[(71,40), (18,38), (79,73), (28,35), (71,24), (25,89), (35,16), (31,28), (52,63), (44,72)],Enemy1,[(14,18), (13,21), (6,83), (25,69), (44,76), (19,41), (26,37), (80,42), (6,43), (8,58)],Obelisk1,[(13,32), (73,47), (75,40), (78,89), (86,46), (20,16), (53,4), (10,46), (38,75), (27,79)]
CrystalIsles,Resource2,[(10,48), (10,82), (81,6), (27,79), (81,84), (20,50), (74,65), (87,32), (23,6), (12,25)],Tame2,[(82,2), (62,71), (63,71), (86,70), (64,41), (57,44), (56,43), (76,34), (32,18), (29,73)],Base2,[(3,5), (17,49), (12,89), (76,21), (84,39), (5,8), (46,86), (74,90), (18,28), (10,23)],Water2,[(45,82), (22,86), (15,69), (12,34), (4,11), (71,72), (53,11), (48,37), (11,86), (89,53)],Cave2,[(26,44), (33,35), (10,27), (46,87), (79,5), (18,19), (34,57), (11,10), (6,75), (48,61)],Drop2,[(41,43), (53,34), (60,48), (34,56), (29,49), (15,75), (20,15), (77,77), (64,4), (89,55)],Enemy2,[(10,45), (23,16), (26,62), (44,77), (56,14), (26,28), (46,80), (59,44), (80,52), (74,61)],Obelisk2,[(25,48), (78,89), (88,23), (41,77), (21,24), (11,68), (19,49), (75,26), (23,46), (65,9)]
CrystalIsles,Resource3,[(17,74), (54,23), (55,54), (22,31), (14,53), (21,17), (35,50), (6,48), (16,71), (84,52)],Tame3,[(52,69), (85,69), (46,27), (52,51), (75,64), (60,6), (40,88), (31,6), (55,35), (21,14)],Base3,[(51,79), (64,89), (6,49), (18,26), (81,32), (89,38), (80,70), (51,54), (37,54), (51,76)],Water3,[(62,58), (44,43), (67,51), (70,44), (23,37), (12,86), (9,73), (18,59), (59,64), (43,18)],Cave3,[(8,82), (84,4), (63,85), (83,8), (24,69), (31,75), (29,77), (3,15), (65,39), (19,1)],Drop3,[(39,58), (34,41), (8,41), (69,10), (86,62), (9,33), (8,55), (4,57), (13,83), (39,49)],Enemy3,[(51,63), (88,33), (42,41), (88,44), (51,86), (17,57), (34,44), (30,43), (51,11), (81,14)],Obelisk3,[(59,60), (34,36), (71,35), (63,71), (75,38), (28,46), (89,86), (71,37), (45,5), (90,49)]
CrystalIsles,Resource4,[(6,55), (64,14), (22,75), (11,55), (70,29), (55,41), (62,38), (8,47), (10,45), (42,25)],Tame4,[(77,28), (10,70), (79,55), (28,45), (1,59), (63,3), (72,68), (34,61), (83,32), (55,34)],Base4,[(10,37), (6,5), (51,57), (7,42), (51,5), (58,66), (11,63), (21,56), (35,14), (56,32)],Water4,[(44,51), (46,63), (40,61), (49,18), (74,8), (30,43), (37,71), (19,38), (84,35), (80,43)],Cave4,[(32,13), (83,68), (15,25), (74,62), (47,76), (5,30), (9,67), (90,33), (52,76), (33,65)],Drop4,[(80,20), (28,34), (69,7), (78,4), (63,78), (19,61), (60,7), (26,27), (85,21), (78,39)],Enemy4,[(83,1), (78,50), (36,81), (41,27), (24,16), (33,10), (57,17), (11,50), (63,59), (38,32)],Obelisk4,[(5,88), (65,75), (20,60), (79,2), (74,24), (15,88), (19,48), (51,21), (52,33), (24,59)]
CrystalIsles,Resource5,[(47,29), (77,55), (31,52), (33,51), (44,67), (41,32), (65,66), (49,43), (78,25), (72,10)],Tame5,[(80,12), (16,48), (24,48), (83,84), (49,30), (60,64), (20,1), (82,74), (80,38), (23,43)],Base5,[(7,10), (63,59), (71,22), (37,7), (24,54), (67,49), (40,26), (23,8), (77,80), (4,28)],Water5,[(16,47), (54,80), (25,9), (19,84), (34,74), (14,51), (21,59), (64,40), (34,48), (73,57)],Cave5,[(83,12), (38,82), (11,49), (56,89), (58,5), (8,72), (12,26), (46,17), (65,63), (16,55)],Drop5,[(40,61), (3,39), (27,73), (84,4), (81,50), (57,69), (32,25), (34,34), (62,24), (50,59)],Enemy5,[(82,28), (82,56), (50,55), (25,49), (26,3), (9,43), (29,31), (49,50), (63,90), (27,77)],Obelisk5,[(5,8), (34,66), (64,41), (37,86), (72,19), (62,13), (34,43), (39,61), (43,10), (50,10)]
CrystalIsles,Resource6,[(34,78), (69,56), (4,87), (73,8), (50,77), (62,89), (39,17), (74,7), (19,42), (32,30)],Tame6,[(39,4), (49,70), (15,29), (59,40), (28,39), (27,17), (83,23), (28,33), (20,73), (12,77)],Base6,[(90,44), (78,75), (38,49), (80,10), (77,36), (75,20), (32,9), (4,26), (88,9), (24,39)],Water6,[(21,37), (20,3), (74,76), (74,26), (38,69), (64,40), (73,39), (38,32), (24,13), (43,7)],Cave6,[(8,24), (63,16), (56,42), (74,55), (1,41), (20,87), (34,64), (67,24), (65,58), (19,37)],Drop6,[(11,69), (41,63), (15,79), (1,57), (60,5), (7,13), (63,64), (43,11), (61,33), (54,53)],Enemy6,[(6,68), (44,85), (13,31), (29,8), (30,79), (75,19), (34,58), (29,20), (90,1), (49,64)],Obelisk6,[(45,67), (51,45), (9,48), (42,27), (6,9), (15,83), (21,41), (46,39), (23,69), (10,10)]
CrystalIsles,Resource7,[(24,1), (75,67), (57,8), (57,67), (42,20), (89,89), (37,53), (74,35), (49,53), (51,31)],Tame7,[(26,54), (61,41), (54,4), (67,71), (48,78), (35,35), (79,60), (3,86), (14,7), (4,24)],Base7,[(64,89), (58,53), (76,48), (33,36), (86,33), (68,20), (60,84), (25,12), (88,35), (33,23)],Water7,[(74,88), (61,82), (19,62), (18,68), (56,31), (65,43), (62,22), (57,55), (46,19), (84,33)],Cave7,[(74,71), (71,74), (59,8), (32,22), (63,27), (73,60), (84,60), (20,86), (44,83), (82,72)],Drop7,[(64,57), (26,7), (86,22), (16,86), (15,27), (11,67), (2,22), (59,28), (83,1), (16,42)],Enemy7,[(85,61), (80,55), (77,36), (26,47), (71,66), (64,28), (75,88), (47,18), (84,40), (48,49)],Obelisk7,[(51,72), (5,26), (77,31), (64,84), (51,89), (15,73), (68,77), (38,62), (76,29), (72,3)]
CrystalIsles,Resource8,[(4,86), (48,20), (31,35), (34,8), (17,70), (79,72), (74,63), (23,28), (62,88), (1,22)],Tame8,[(68,81), (86,8), (83,83), (30,40), (84,36), (6,63), (21,14), (38,7), (37,42), (5,21)],Base8,[(77,65), (13,1), (17,27), (74,79), (2,51), (27,87), (13,1), (1,84), (18,48), (61,36)],Water8,[(68,17), (31,88), (41,12), (28,72), (72,7), (32,37), (37,36), (27,30), (77,9), (15,52)],Cave8,[(4,62), (12,14), (30,17), (22,10), (10,12), (7,49), (21,27), (53,32), (79,68), (20,16)],Drop8,[(40,87), (21,19), (8,48), (66,57), (54,68), (54,14), (72,35), (82,70), (58,23), (12,17)],Enemy8,[(14,86), (22,53), (36,10), (36,84), (40,18), (19,45), (84,48), (53,55), (30,3), (69,82)],Obelisk8,[(21,11), (49,53), (4,17), (12,34), (65,42), (36,86), (67,1), (83,19), (53,34), (1,33)]
CrystalIsles,Resource9,[(43,71), (1,24), (5,88), (16,29), (3,54), (90,79), (30,34), (50,16), (74,31), (10,8)],Tame9,[(35,64), (45,49), (52,57), (32,33), (20,32), (12,44), (41,89), (87,65), (57,81), (85,90)],Base9,[(78,48), (13,49), (59,10), (41,50), (53,86), (18,70), (9,74), (39,76), (65,60), (52,76)],Water9,[(42,76), (69,12), (2,33), (13,85), (64,14), (69,63), (50,65), (86,24), (43,64), (84,11)],Cave9,[(88,10), (4,70), (14,45), (18,15), (73,15), (29,53), (79,21), (31,72), (17,2), (11,62)],Drop9,[(10,5), (19,83), (42,43), (49,50), (70,71), (65,75), (21,80), (83,29), (10,77), (11,22)],Enemy9,[(12,3), (64,36), (84,38), (69,53), (86,25), (76,28), (4,17), (21,14), (12,87), (5,18)],Obelisk9,[(83,39), (62,12), (75,13), (77,71), (64,73), (78,49), (37,84), (79,73), (49,47), (90,73)]
