map,resource,listOfLatLong,tame,listOfLatLong_tame,hiddenBaseLocation,listOfLatLong_base,waterBaseLocation,listOfLatLong_waterBase,caveLocation,listOfLatLong_cave,dropLocation,listOfLatLong_drop,probableEnemyLocation,listOfLatLong_enemy,obeliskLocation,listOfLatLong_obelisk
Ragnarok,Resource0,[(76,24), (22,65), (71,21), (46,6), (84,42), (88,49), (41,73), (45,28), (27,70), (60,74)],Tame0,[(1,70), (55,28), (24,46), (24,15), (89,9), (18,27), (65,10), (81,66), (77,70), (51,85)],Base0,[(70,44), (4,2), (18,53), (41,11), (26,20), (42,18), (28,82), (23,75), (39,22), (47,62)],Water0,[(52,80), (67,88), (71,89), (46,32), (6,71), (21,48), (82,88), (32,32), (32,10), (54,57)],Cave0,[(25,47), (9,39), (86,1), (56,21), (76,13), (59,82), (57,36), (76,87), (4,4), (71,71)],Drop0,[(13,2), (40,40), (84,34), (18,5), (22,5), (61,38), (42,18), (88,88), (82,59), (54,85)],Enemy0,[(44,44), (27,22), (49,7), (65,17), (52,62), (36,33), (70,21), (30,88), (60,58), (87,68)],Obelisk0,[(52,74), (32,66), (48,22), (75,58), (61,49), (36,79), (16,12), (11,18), (88,11), (19,51)]
Ragnarok,Resource1,[(17,83), (32,74), (31,14), (15,3), (66,2), (80,49), (84,64), (28,26), (38,31), (20,48)],Tame1,[(84,73), (12,32), (11,50), (36,41), (50,41), (26,27), (39,14), (19,63), (7,24), (56,78)],Base1,[(26,60), (20,73), (13,63), (47,71), (10,78), (27,66), (61,46), (37,85), (89,81), (9,1)],Water1,[(67,49), (79,57), (36,24), (59,68), (66,68), (70,11), (40,17), (82,15), (20,71), (54,35)],Cave1,[(65,47), (19,46), (90,58), (89,57), (26,37), (5,72), (18,47), (46,43), (89,61), (63,77)],Drop1,[(11,48), (81,24), (63,58), (68,17), (86,90), (19,70), (27,8), (45,4), (46,38), (69,12)],Enemy1,[(86,38), (27,34), (6,65), (78,44), (73,1), (21,41), (13,66), (2,38), (81,7), (79,31)],Obelisk1,[(90,20), (85,33), (69,87), (84,49), (73,70), (43,30), (84,84), (45,14), (74,84), (88,31)]
Ragnarok,Resource2,[(6,19), (30,37), (62,76), (32,69), (66,65), (66,88), (50,77), (33,42), (32,26), (51,85)],Tame2,[(11,45), (78,61), (40,9), (79,71), (60,88), (42,56), (10,28), (74,72), (26,71), (30,23)],Base2,[(78,13), (59,74), (17,21), (8,58), (22,28), (34,29), (16,43), (13,35), (40,19), (14,58)],Water2,[(83,75), (61,23), (24,68), (47,33), (45,41), (57,77), (11,14), (8,35), (36,77), (24,36)],Cave2,[(65,9), (13,9), (52,21), (87,31), (1,42), (13,84), (14,90), (25,54), (60,66), (84,43)],Drop2,[(69,8), (39,36), (85,61), (27,12), (81,57), (63,90), (46,1), (38,16), (60,41), (76,65)],Enemy2,[(32,44), (64,32), (12,16), (56,12), (82,33), (45,52), (5,54), (82,26), (70,37), (3,2)],Obelisk2,[(24,32), (58,11), (9,90), (9,30), (71,55), (25,69), (16,26), (86,55), (6,7), (54,32)]
Ragnarok,Resource3,[(81,55), (76,2), (54,68), (18,43), (66,54), (31,50), (16,56), (20,57), (56,55), (35,33)],Tame3,[(3,70), (67,62), (14,77), (4,14), (1,71), (14,7), (79,4), (75,19), (8,35), (87,46)],Base3,[(22,41), (58,62), (35,29), (1,33), (12,33), (45,77), (81,72), (35,29), (10,42), (27,34)],Water3,[(68,85), (82,49), (42,71), (72,72), (77,10), (57,29), (25,65), (34,45), (47,76), (55,49)],Cave3,[(76,8), (46,67), (6,71), (19,57), (47,56), (4,75), (11,12), (60,12), (76,7), (83,51)],Drop3,[(12,89), (9,56), (2,87), (16,63), (52,49), (83,10), (29,64), (80,52), (48,60), (48,59)],Enemy3,[(13,27), (59,90), (50,21), (68,17), (25,11), (33,81), (24,16), (20,82), (78,69), (76,52)],Obelisk3,[(53,6), (74,28), (17,6), (17,83), (11,36), (7,43), (90,82), (86,54), (24,81), (12,6)]
Ragnarok,Resource4,[(90,34), (84,42), (79,39), (32,90), (89,22), (65,31), (56,82), (3,75), (50,55), (56,69)],Tame4,[(20,29), (4,66), (86,80), (33,48), (69,9), (38,71), (29,80), (50,85), (28,60), (14,80)],Base4,[(4,70), (76,17), (53,39), (75,90), (75,89), (89,7), (89,40), (74,27), (6,46), (9,10)],Water4,[(44,74), (88,57), (78,10), (60,31), (77,75), (57,58), (22,1), (43,55), (76,67), (10,54)],Cave4,[(20,25), (51,60), (34,87), (42,24), (8,9), (24,65), (4,20), (79,54), (8,52), (20,23)],Drop4,[(33,35), (33,37), (66,72), (5,56), (10,56), (5,46), (5,24), (61,1), (14,11), (43,9)],Enemy4,[(51,45), (48,89), (39,63), (65,26), (52,24), (86,61), (60,7), (80,66), (7,44), (40,60)],Obelisk4,[(70,54), (19,33), (31,81), (18,60), (21,25), (52,55), (53,26), (16,23), (6,64), (26,35)]
Ragnarok,Resource5,[(13,57), (57,35), (22,57), (57,57), (60,13), (8,15), (33,60), (69,18), (43,43), (22,32)],Tame5,[(36,61), (22,16), (27,58), (36,52), (63,22), (87,77), (14,59), (88,38), (28,65), (58,16)],Base5,[(72,31), (75,36), (4,39), (73,58), (51,36), (41,18), (2,21), (35,66), (19,48), (17,57)],Water5,[(90,66), (11,30), (42,79), (61,76), (43,53), (33,47), (23,6), (55,26), (21,6), (23,80)],Cave5,[(18,51), (50,20), (4,62), (55,82), (85,51), (31,28), (20,8), (33,18), (3,71), (58,25)],Drop5,[(85,16), (18,87), (6,73), (51,41), (21,58), (63,53), (4,32), (65,54), (90,23), (59,28)],Enemy5,[(73,42), (71,88), (72,37), (25,74), (13,24), (56,50), (85,46), (68,20), (14,3), (18,53)],Obelisk5,[(68,42), (7,81), (85,67), (16,80), (40,1), (32,87), (7,24), (33,82), (72,78), (33,79)]
Ragnarok,Resource6,[(33,53), (3,82), (14,83), (55,24), (34,90), (1,59), (78,55), (23,29), (4,16), (7,73)],Tame6,[(25,11), (33,34), (78,16), (39,14), (41,25), (88,88), (74,83), (14,83), (50,13), (9,63)],Base6,[(51,36), (90,62), (27,48), (57,39), (63,58), (20,77), (65,48), (79,73), (34,4), (86,14)],Water6,[(14,53), (88,82), (62,21), (82,79), (87,55), (49,80), (26,78), (42,50), (23,80), (24,34)],Cave6,[(25,13), (64,1), (74,40), (61,53), (28,9), (32,5), (76,17), (47,67), (84,78), (80,28)],Drop6,[(86,66), (35,40), (4,74), (89,53), (8,13), (19,28), (69,31), (26,87), (24,23), (49,4)],Enemy6,[(70,36), (68,8), (72,31), (18,10), (31,13), (68,89), (37,79), (39,1), (67,35), (87,51)],Obelisk6,[(13,74), (14,34), (16,83), (4,66), (21,18), (38,76), (20,51), (1,4), (61,56), (36,49)]
Ragnarok,Resource7,[(27,50), (24,28), (33,60), (20,62), (23,23), (63,28), (8,14), (43,41), (33,59), (76,43)],Tame7,[(18,19), (86,86), (80,78), (25,47), (39,75), (27,58), (13,59), (74,23), (59,28), (51,66)],Base7,[(72,90), (13,13), (57,25), (1,17), (51,83), (51,25), (45,70), (38,60), (2,1), (78,73)],Water7,[(2,51), (90,60), (22,44), (16,54), (9,33), (61,53), (48,1), (55,42), (50,4), (78,79)],Cave7,[(51,71), (51,47), (19,55), (47,66), (65,25), (71,83), (30,51), (12,53), (71,75), (79,23)],Drop7,[(77,86), (66,16), (79,32), (18,14), (60,80), (71,9), (51,5), (13,32), (29,35), (37,34)],Enemy7,[(2,31), (6,22), (74,42), (89,2), (45,43), (73,70), (75,65), (71,8), (76,30), (42,11)],Obelisk7,[(59,4), (90,50), (84,22), (34,19), (36,33), (83,50), (90,45), (19,30), (37,48), (79,56)]
Ragnarok,Resource8,[(32,7), (52,5), (50,32), (84,87), (15,59), (36,36), (35,55), (35,75), (51,82), (71,12)],Tame8,[(20,80), (17,12), (42,46), (89,75), (68,62), (71,19), (61,9), (53,11), (50,77), (6,66)],Base8,[(46,83), (6,19), (49,68), (54,13), (72,70), (1,64), (55,74), (48,81), (56,87), (49,88)],Water8,[(57,87), (14,27), (40,10), (86,72), (58,13), (53,8), (78,65), (60,51), (19,55), (10,69)],Cave8,[(83,53), (81,60), (61,23), (53,58), (90,83), (64,73), (60,46), (85,85), (37,1), (20,88)],Drop8,[(48,43), (19,59), (29,55), (2,61), (36,50), (36,77), (3,15), (89,73), (39,83), (74,60)],Enemy8,[(53,47), (19,74), (21,90), (43,5), (52,53), (17,45), (6,48), (30,8), (54,79), (3,63)],Obelisk8,[(54,79), (8,51), (79,11), (5,86), (19,66), (13,76), (25,10), (75,26), (16,19), (71,28)]
Ragnarok,Resource9,[(9,64), (65,59), (85,72), (23,59), (2,67), (30,85), (69,44), (5,54), (65,14), (14,29)],Tame9,[(75,57), (24,2), (70,81), (45,67), (28,80), (26,17), (72,9), (26,14), (33,21), (82,7)],Base9,[(37,51), (65,86), (21,2), (73,59), (69,84), (49,48), (44,13), (39,90), (29,39), (89,40)],Water9,[(88,84), (74,50), (48,85), (89,10), (55,81), (60,14), (75,65), (16,16), (62,39), (23,51)],Cave9,[(45,8), (70,59), (1,26), (60,39), (62,84), (52,12), (13,55), (56,8), (1,38), (7,22)],Drop9,[(23,75), (47,31), (3,34), (67,17), (68,57), (33,37), (74,38), (42,48), (38,30), (43,51)],Enemy9,[(74,13), (30,44), (11,40), (37,46), (84,53), (28,57), (20,48), (66,33), (46,37), (42,76)],Obelisk9,[(90,48), (28,56), (78,70), (49,75), (52,27), (15,27), (10,30), (55,71), (62,27), (34,34)]
